numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07299;20231216180000;104270;-20;7;160;3.200000;275.250000;274.850000;97;5800;0;mq;mq;100;8;150;mq;mq;mq;100820;mq;mq;220;273.750000;mq;278.250000;mq;276.750000;mq;mq;4.700000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20231216180000;104040;-50;6;60;4.400000;281.850000;280.150000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;103750;mq;mq;-80;279.150000;mq;281.950000;mq;mq;mq;mq;8.200000;8.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20231216180000;104180;10;3;30;3.200000;278.250000;277.950000;98;6500;0;mq;mq;100;8;250;mq;mq;mq;102660;mq;mq;70;275.450000;mq;281.250000;mq;279.050000;mq;mq;5.100000;5.100000;-10;1;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;8;mq;270;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20231216180000;104020;-30;6;50;5.000000;277.850000;274.350000;78;36720;0;mq;mq;mq;0;mq;mq;mq;mq;99030;mq;mq;-80;276.050000;mq;282.250000;mq;277.150000;mq;mq;7.000000;7.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20231216180000;104220;10;3;0;0.000000;277.250000;275.450000;88;25200;0;mq;mq;100;8;450;mq;mq;mq;100080;mq;mq;150;273.350000;mq;278.450000;mq;273.150000;mq;mq;0.800000;1.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;330;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20231216180000;mq;80;3;20;2.100000;274.750000;273.550000;92;20000;0;mq;mq;100;8;250;mq;mq;mq;94040;92500;966;180;274.650000;mq;280.150000;mq;275.650000;mq;mq;2.700000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;270;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20231216180000;104140;0;5;340;2.500000;278.050000;275.550000;84;20000;1;2;2;100;7;mq;36;mq;mq;101130;mq;mq;210;276.650000;mq;278.250000;mq;mq;mq;mq;3.500000;4.100000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;7;450;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20231216180000;103950;30;3;40;2.900000;279.950000;277.950000;87;26400;0;mq;mq;mq;0;mq;mq;mq;mq;103350;mq;mq;-140;277.450000;mq;283.450000;mq;276.650000;mq;mq;3.500000;7.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20231216180000;103980;0;5;140;2.800000;275.950000;275.050000;94;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100690;mq;mq;-120;272.550000;mq;283.050000;mq;275.350000;mq;mq;3.700000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20231216180000;103890;60;3;230;2.200000;275.450000;275.350000;99;11680;0;mq;mq;mq;mq;mq;mq;mq;mq;95200;mq;mq;50;274.350000;mq;281.150000;mq;271.650000;mq;mq;3.300000;4.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20231216180000;103960;100;3;20;6.400000;279.550000;275.450000;75;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;103030;mq;mq;420;279.350000;mq;282.150000;mq;279.050000;mq;mq;10.300000;11.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20231216180000;mq;140;3;20;3.200000;274.850000;268.750000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;93360;92500;949;430;mq;269.450000;mq;280.450000;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20231216180000;103920;30;3;50;1.600000;276.950000;276.350000;96;41450;0;mq;mq;mq;0;mq;mq;mq;mq;103170;mq;mq;-130;275.650000;mq;285.550000;mq;277.150000;mq;mq;2.000000;2.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20231216180000;103930;-20;7;220;1.500000;275.450000;274.150000;91;40110;0;mq;mq;mq;0;mq;mq;mq;mq;99380;mq;mq;-210;273.750000;mq;284.050000;mq;271.750000;mq;mq;2.300000;2.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20231216180000;103950;-10;7;90;1.200000;276.550000;275.050000;90;20000;0;mq;mq;mq;0;mq;mq;mq;mq;98800;mq;mq;-140;273.750000;mq;284.250000;mq;278.850000;mq;mq;2.200000;2.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20231216180000;103910;-10;7;130;1.100000;278.950000;276.750000;86;17010;0;mq;mq;mq;0;mq;mq;mq;mq;102030;mq;mq;-120;275.550000;mq;283.250000;mq;274.450000;mq;mq;1.800000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20231216180000;103760;90;3;40;2.700000;280.350000;273.950000;64;60000;0;mq;mq;mq;0;mq;mq;mq;mq;103660;mq;mq;390;275.750000;mq;287.450000;mq;272.750000;mq;mq;3.900000;6.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20231216180000;103640;90;2;140;3.000000;278.950000;276.150000;82;8290;0;mq;mq;mq;1;4260;mq;mq;mq;103240;mq;mq;560;273.350000;mq;286.350000;mq;272.050000;mq;mq;3.900000;3.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20231216180000;mq;mq;mq;310;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.200000;4.300000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20231216180000;103560;110;3;330;5.000000;282.050000;273.750000;56;50000;2;0;0;0;0;mq;30;20;10;103240;mq;mq;570;279.450000;mq;288.350000;mq;277.550000;mq;mq;6.900000;7.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20231216180000;103710;100;3;290;1.500000;281.950000;275.750000;65;60000;0;mq;mq;mq;0;mq;mq;mq;mq;103160;mq;mq;230;281.450000;mq;290.650000;mq;277.450000;mq;mq;2.200000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20231216180000;103230;150;2;60;3.100000;282.350000;276.550000;67;46140;0;mq;mq;mq;0;mq;mq;mq;mq;103120;mq;mq;440;275.950000;mq;290.450000;mq;274.850000;mq;mq;4.400000;4.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20231216180000;103570;140;3;10;5.000000;284.550000;275.850000;55;37260;0;mq;mq;mq;1;1250;mq;mq;mq;103420;mq;mq;670;277.550000;mq;287.650000;mq;278.350000;mq;mq;7.800000;8.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20231216180000;101240;150;1;mq;mq;301.250000;298.250000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101190;mq;mq;-90;mq;300.950000;mq;305.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20231216180000;101180;150;3;320;1.700000;301.950000;298.150000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;-50;mq;300.850000;mq;306.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20231216180000;101150;100;0;170;1.500000;301.450000;296.850000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;-100;mq;298.550000;mq;304.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20231216180000;101420;130;1;120;6.600000;300.950000;295.250000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101330;mq;mq;-100;mq;300.250000;mq;305.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20231216180000;101550;60;1;130;5.000000;298.150000;293.150000;74;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101400;mq;mq;-140;mq;mq;mq;mq;mq;mq;mq;7.000000;7.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20231216180000;101870;110;6;320;6.200000;289.250000;288.750000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101520;mq;mq;-600;mq;285.650000;mq;289.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20231216180000;101020;120;1;250;4.100000;277.850000;272.650000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99230;mq;mq;300;mq;277.850000;mq;283.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20231216180000;99900;-120;8;330;8.200000;282.550000;279.650000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99540;mq;mq;mq;mq;mq;286.250000;mq;mq;mq;mq;mq;12.900000;-10;mq;mq;mq;mq;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20231216180000;101240;110;1;340;1.200000;299.350000;297.050000;87;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101160;mq;mq;-60;mq;mq;mq;mq;mq;mq;mq;1.600000;1.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;28.600000;32.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20231216180000;101700;250;3;300;11.700000;274.650000;265.350000;50;19360;0;mq;mq;mq;1;1250;mq;mq;mq;101610;mq;mq;500;274.650000;mq;277.850000;mq;274.850000;mq;mq;18.500000;22.400000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;1.000000;mq;mq;mq;mq;1;mq;1260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20231216180000;101250;210;6;mq;mq;301.650000;296.550000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100930;mq;mq;170;mq;298.150000;mq;301.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20231216180000;101320;190;6;60;8.900000;303.050000;294.750000;61;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100810;mq;mq;180;mq;296.550000;mq;303.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20231216180000;101260;-230;6;100;5.400000;301.750000;294.750000;66;52140;mq;mq;mq;mq;mq;mq;mq;mq;mq;101170;mq;mq;180;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20231216180000;101290;160;8;90;5.000000;301.350000;295.550000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100850;mq;mq;190;mq;298.950000;mq;302.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20231216180000;101230;-180;8;90;6.100000;303.050000;295.450000;64;41630;0;mq;mq;mq;5;800;mq;mq;mq;101140;mq;mq;170;303.650000;mq;303.650000;mq;mq;mq;mq;9.300000;10.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;3;mq;900;3;mq;1080;5;mq;1260;mq;mq;mq;
81401;20231216180000;100850;230;6;40;1.600000;303.250000;298.350000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100790;mq;mq;120;mq;296.350000;mq;306.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20231216180000;100870;-240;6;90;6.000000;303.650000;297.750000;71;32560;0;mq;mq;75;5;800;mq;mq;mq;100780;mq;mq;90;mq;mq;mq;mq;300.550000;mq;mq;9.200000;11.000000;-10;mq;mq;mq;mq;0.000000;1.000000;9.600000;9.600000;10.400000;mq;mq;mq;mq;4;mq;780;5;mq;1140;5;mq;1680;mq;mq;mq;
81408;20231216180000;100800;260;6;70;2.900000;304.850000;296.450000;61;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100720;mq;mq;10;mq;297.950000;mq;305.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.400000;0.400000;6.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20231216180000;100900;270;6;60;1.900000;303.950000;297.650000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99710;mq;mq;150;mq;297.250000;mq;305.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;3.000000;3.200000;15.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20231216180000;97870;-30;6;120;5.100000;270.450000;263.050000;53;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97340;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;14.900000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
